0.08475  0.00025  9.29107e-05  -7.93698e-05  0.133792
0.08525  0.00025  0.000115939  -7.82098e-05  0.132726
0.08575  0.00025  0.000137398  -7.70237e-05  0.13164
0.08625  0.00025  0.000157248  -7.58144e-05  0.130537
0.08675  0.00025  0.000175452  -7.45848e-05  0.12942
0.08725  0.00025  0.000191975  -7.33383e-05  0.128291
0.08775  0.00025  0.000206789  -7.20779e-05  0.127155
0.08825  0.00025  0.000219866  -7.08072e-05  0.126014
0.08875  0.00025  0.000231186  -6.95298e-05  0.124872
0.08925  0.00025  0.000240731  -6.82495e-05  0.123731
0.08975  0.00025  0.000248488  -6.69703e-05  0.122596
0.09025  0.00025  0.000254449  -6.56962e-05  0.121469
0.09075  0.00025  0.000258614  -6.44318e-05  0.120355
0.09125  0.00025  0.000260986  -6.31813e-05  0.119255
0.09175  0.00025  0.000261574  -6.19492e-05  0.118175
0.09225  0.00025  0.000260395  -6.07401e-05  0.117117
0.09275  0.00025  0.00025747  -5.95579e-05  0.116083
0.09325  0.00025  0.000252826  -5.8406e-05  0.115078
0.09375  0.00025  0.000246494  -5.72864e-05  0.114104
0.09425  0.00025  0.000238502  -5.61983e-05  0.113165
0.09475  0.00025  0.000228874  -5.51367e-05  0.112262
0.09525  0.00025  0.000217615  -5.40887e-05  0.111398
0.09575  0.00025  0.000204693  -5.30291e-05  0.110577
0.09625  0.00025  0.000190008  -5.19114e-05  0.1098
0.09675  0.00025  0.000173338  -5.06552e-05  0.109074
0.09725  0.00025  0.000154252  -4.91251e-05  0.108403
0.09775  0.00025  0.000131963  -4.7099e-05  0.1078
0.09825  0.00025  0.000105097  -4.42245e-05  0.107283
0.09875  0.00025  7.12907e-05  -3.99676e-05  0.106888
0.09925  0.00025  2.86778e-05  -3.35613e-05  0.106682
0.09975  0.00025  3.17919e-06  -2.11593e-05  0.106759
0.00025  0.00075  -2.09315e-05  -4.8689e-05  0.0638666
0.00075  0.00075  -6.02775e-05  -8.34282e-05  0.0640275
0.00125  0.00075  -8.2538e-05  -0.000101614  0.0642497
0.00175  0.00075  -9.33503e-05  -0.000112714  0.0644727
0.00225  0.00075  -9.63011e-05  -0.000118939  0.0646557
0.00275  0.00075  -9.48219e-05  -0.00012183  0.0647785
0.00325  0.00075  -9.14068e-05  -0.000122446  0.0648325
0.00375  0.00075  -8.78616e-05  -0.000121517  0.0648158
0.00425  0.00075  -8.54845e-05  -0.000119544  0.0647304
0.00475  0.00075  -8.52006e-05  -0.000116873  0.0645807
0.00525  0.00075  -8.76599e-05  -0.000113746  0.0643722
0.00575  0.00075  -9.33091e-05  -0.00011033  0.0641109
0.00625  0.00075  -0.000102444  -0.000106746  0.063803
0.00675  0.00075  -0.00011525  -0.000103077  0.0634547
0.00725  0.00075  -0.000131826  -9.93836e-05  0.0630719
0.00775  0.00075  -0.00015221  -9.57105e-05  0.0626603
0.00825  0.00075  -0.000176392  -9.20891e-05  0.0622252
0.00875  0.00075  -0.000204327  -8.85424e-05  0.0617715
0.00925  0.00075  -0.000235944  -8.5087e-05  0.0613038
0.00975  0.00075  -0.000271149  -8.17351e-05  0.0608263
0.01025  0.00075  -0.000309837  -7.84954e-05  0.060343
0.01075  0.00075  -0.000351891  -7.5374e-05  0.0598575
0.01125  0.00075  -0.000397186  -7.23754e-05  0.0593729
0.01175  0.00075  -0.00044559  -6.95022e-05  0.0588925
0.01225  0.00075  -0.000496973  -6.67563e-05  0.0584188
0.01275  0.00075  -0.000551197  -6.41386e-05  0.0579545
0.01325  0.00075  -0.000608128  -6.16493e-05  0.0575017
0.01375  0.00075  -0.00066763  -5.92882e-05  0.0570627
0.01425  0.00075  -0.000729569  -5.70546e-05  0.0566393
0.01475  0.00075  -0.000793812  -5.49477e-05  0.0562333
0.01525  0.00075  -0.00086023  -5.29663e-05  0.0558461
0.01575  0.00075  -0.000928693  -5.11091e-05  0.0554793
0.01625  0.00075  -0.000999077  -4.93746e-05  0.0551341
0.01675  0.00075  -0.00107126  -4.77613e-05  0.0548118
0.01725  0.00075  -0.00114512  -4.62677e-05  0.0545133
0.01775  0.00075  -0.00122055  -4.4892e-05  0.0542396
0.01825  0.00075  -0.00129742  -4.36328e-05  0.0539916
0.01875  0.00075  -0.00137563  -4.24883e-05  0.05377
0.01925  0.00075  -0.00145508  -4.1457e-05  0.0535757
0.01975  0.00075  -0.00153565  -4.05373e-05  0.0534091
0.02025  0.00075  -0.00161726  -3.97276e-05  0.0532708
0.02075  0.00075  -0.00169979  -3.90266e-05  0.0531615
0.02125  0.00075  -0.00178315  -3.84327e-05  0.0530815
0.02175  0.00075  -0.00186725  -3.79447e-05  0.0530312
0.02225  0.00075  -0.001952  -3.75613e-05  0.053011
0.02275  0.00075  -0.00203732  -3.72812e-05  0.0530213
0.02325  0.00075  -0.00212311  -3.71034e-05  0.0530622
0.02375  0.00075  -0.00220929  -3.70267e-05  0.0531342
0.02425  0.00075  -0.00229577  -3.70504e-05  0.0532373
0.02475  0.00075  -0.00238249  -3.71734e-05  0.0533719
0.02525  0.00075  -0.00246936  -3.7395e-05  0.053538
0.02575  0.00075  -0.00255629  -3.77145e-05  0.0537359
0.02625  0.00075  -0.00264323  -3.81312e-05  0.0539657
0.02675  0.00075  -0.00273008  -3.86446e-05  0.0542275
0.02725  0.00075  -0.00281678  -3.92541e-05  0.0545213
0.02775  0.00075  -0.00290326  -3.99595e-05  0.0548473
0.02825  0.00075  -0.00298943  -4.07602e-05  0.0552055
0.02875  0.00075  -0.00307524  -4.1656e-05  0.055596
0.02925  0.00075  -0.00316061  -4.26467e-05  0.0560188
0.02975  0.00075  -0.00324546  -4.3732e-05  0.0564738
0.03025  0.00075  -0.00332973  -4.49119e-05  0.0569611
0.03075  0.00075  -0.00341335  -4.61861e-05  0.0574807
0.03125  0.00075  -0.00349625  -4.75547e-05  0.0580326
0.03175  0.00075  -0.00357836  -4.90174e-05  0.0586165
0.03225  0.00075  -0.00365961  -5.05744e-05  0.0592326
0.03275  0.00075  -0.00373992  -5.22256e-05  0.0598807
0.03325  0.00075  -0.00381924  -5.3971e-05  0.0605606
0.03375  0.00075  -0.00389749  -5.58104e-05  0.0612722
0.03425  0.00075  -0.00397459  -5.7744e-05  0.0620155
0.03475  0.00075  -0.00405049  -5.97715e-05  0.0627901
0.03525  0.00075  -0.0041251  -6.1893e-05  0.0635959
0.03575  0.00075  -0.00419837  -6.41082e-05  0.0644326
0.03625  0.00075  -0.00427021  -6.64169e-05  0.0653001
0.03675  0.00075  -0.00434056  -6.88189e-05  0.0661979
0.03725  0.00075  -0.00440934  -7.1314e-05  0.0671259
0.03775  0.00075  -0.00447649  -7.39018e-05  0.0680836
0.03825  0.00075  -0.00454194  -7.65817e-05  0.0690707
0.03875  0.00075  -0.0046056  -7.93534e-05  0.0700867
0.03925  0.00075  -0.00466742  -8.22166e-05  0.0711313
0.03975  0.00075  -0.00472731  -8.51705e-05  0.0722039
0.04025  0.00075  -0.00478521  -8.82146e-05  0.0733041
0.04075  0.00075  -0.00484105  -9.13482e-05  0.0744312
0.04125  0.00075  -0.00489475  -9.45704e-05  0.0755848
0.04175  0.00075  -0.00494624  -9.78804e-05  0.076764
0.04225  0.00075  -0.00499545  -0.000101277  0.0779683
0.04275  0.00075  -0.00504231  -0.000104759  0.079197
0.04325  0.00075  -0.00508674  -0.000108325  0.0804491
0.04375  0.00075  -0.00512869  -0.000111974  0.081724
0.04425  0.00075  -0.00516807  -0.000115702  0.0830208
0.04475  0.00075  -0.00520482  -0.000119509  0.0843384
0.04525  0.00075  -0.00523887  -0.000123391  0.085676
0.04575  0.00075  -0.00527016  -0.000127345  0.0870325
0.04625  0.00075  -0.00529862  -0.00013137  0.0884069
0.04675  0.00075  -0.0053242  -0.000135462  0.089798
0.04725  0.00075  -0.00534683  -0.000139618  0.0912046
0.04775  0.00075  -0.00536645  -0.000143834  0.0926256
0.04825  0.00075  -0.00538301  -0.000148107  0.0940597
0.04875  0.00075  -0.00539645  -0.000152433  0.0955056
0.04925  0.00075  -0.00540673  -0.000156809  0.0969619
0.04975  0.00075  -0.0054138  -0.000161231  0.0984273
0.05025  0.00075  -0.0054176  -0.000165695  0.0999003
0.05075  0.00075  -0.00541811  -0.000170195  0.101379
0.05125  0.00075  -0.00541527  -0.000174728  0.102863
0.05175  0.00075  -0.00540906  -0.00017929  0.10435
0.05225  0.00075  -0.00539944  -0.000183874  0.105838
0.05275  0.00075  -0.00538638  -0.000188476  0.107327
0.05325  0.00075  -0.00536987  -0.000193091  0.108813
0.05375  0.00075  -0.00534987  -0.000197713  0.110296
0.05425  0.00075  -0.00532637  -0.000202337  0.111773
0.05475  0.00075  -0.00529937  -0.000206957  0.113243
0.05525  0.00075  -0.00526884  -0.000211566  0.114705
0.05575  0.00075  -0.0052348  -0.00021616  0.116156
0.05625  0.00075  -0.00519725  -0.000220731  0.117594
0.05675  0.00075  -0.00515618  -0.000225273  0.119019
0.05725  0.00075  -0.00511162  -0.00022978  0.120426
0.05775  0.00075  -0.00506358  -0.000234245  0.121816
0.05825  0.00075  -0.00501209  -0.000238661  0.123186
0.05875  0.00075  -0.00495717  -0.000243022  0.124534
0.05925  0.00075  -0.00489887  -0.000247321  0.125859
0.05975  0.00075  -0.00483722  -0.00025155  0.127157
0.06025  0.00075  -0.00477226  -0.000255704  0.128429
0.06075  0.00075  -0.00470406  -0.000259774  0.129671
0.06125  0.00075  -0.00463267  -0.000263754  0.130881
0.06175  0.00075  -0.00455816  -0.000267637  0.132059
0.06225  0.00075  -0.0044806  -0.000271416  0.133202
0.06275  0.00075  -0.00440006  -0.000275083  0.134309
0.06325  0.00075  -0.00431663  -0.000278633  0.135377
0.06375  0.00075  -0.00423039  -0.000282059  0.136406
0.06425  0.00075  -0.00414146  -0.000285353  0.137392
0.06475  0.00075  -0.00404991  -0.00028851  0.138336
0.06525  0.00075  -0.00395587  -0.000291522  0.139235
0.06575  0.00075  -0.00385945  -0.000294384  0.140088
0.06625  0.00075  -0.00376076  -0.00029709  0.140893
0.06675  0.00075  -0.00365993  -0.000299633  0.14165
0.06725  0.00075  -0.0035571  -0.000302008  0.142356
0.06775  0.00075  -0.00345239  -0.000304211  0.143011
0.06825  0.00075  -0.00334595  -0.000306235  0.143614
0.06875  0.00075  -0.00323792  -0.000308075  0.144163
0.06925  0.00075  -0.00312846  -0.000309728  0.144658
0.06975  0.00075  -0.00301772  -0.000311189  0.145098
0.07025  0.00075  -0.00290585  -0.000312454  0.145483
0.07075  0.00075  -0.00279303  -0.00031352  0.14581
0.07125  0.00075  -0.00267941  -0.000314384  0.146081
0.07175  0.00075  -0.00256517  -0.000315042  0.146294
0.07225  0.00075  -0.00245049  -0.000315492  0.14645
0.07275  0.00075  -0.00233554  -0.000315733  0.146548
0.07325  0.00075  -0.00222049  -0.000315763  0.146588
0.07375  0.00075  -0.00210553  -0.00031558  0.146571
0.07425  0.00075  -0.00199084  -0.000315184  0.146496
0.07475  0.00075  -0.00187661  -0.000314575  0.146363
0.07525  0.00075  -0.00176301  -0.000313753  0.146174
0.07575  0.00075  -0.00165025  -0.000312718  0.145928
0.07625  0.00075  -0.00153849  -0.000311473  0.145627
0.07675  0.00075  -0.00142793  -0.000310018  0.145271
0.07725  0.00075  -0.00131875  -0.000308355  0.144861
0.07775  0.00075  -0.00121113  -0.000306487  0.144399
0.07825  0.00075  -0.00110526  -0.000304418  0.143885
0.07875  0.00075  -0.00100132  -0.00030215  0.14332
0.07925  0.00075  -0.000899491  -0.000299688  0.142707
0.07975  0.00075  -0.00079994  -0.000297036  0.142047
0.08025  0.00075  -0.000702842  -0.000294199  0.141341
0.08075  0.00075  -0.000608368  -0.000291183  0.140592
0.08125  0.00075  -0.000516683  -0.000287992  0.1398
0.08175  0.00075  -0.000427946  -0.000284634  0.138969
0.08225  0.00075  -0.000342315  -0.000281116  0.1381
0.08275  0.00075  -0.00025994  -0.000277443  0.137196
0.08325  0.00075  -0.000180966  -0.000273625  0.136259
0.08375  0.00075  -0.000105532  -0.000269668  0.135292
0.08425  0.00075  -3.37729e-05  -0.000265581  0.134297
0.08475  0.00075  3.41866e-05  -0.000261375  0.133276
0.08525  0.00075  9.8227e-05  -0.000257058  0.132233
0.08575  0.00075  0.000158239  -0.000252641  0.13117
0.08625  0.00075  0.00021412  -0.000248135  0.130091
0.08675  0.00075  0.000265776  -0.00024355  0.128997
0.08725  0.00075  0.000313122  -0.000238898  0.127894
0.08775  0.00075  0.000356083  -0.000234191  0.126782
0.08825  0.00075  0.000394593  -0.000229441  0.125666
0.08875  0.00075  0.000428596  -0.000224662  0.124549
0.08925  0.00075  0.00045805  -0.000219868  0.123435
0.08975  0.00075  0.00048292  -0.000215072  0.122325
0.09025  0.00075  0.000503187  -0.00021029  0.121224
0.09075  0.00075  0.000518843  -0.000205537  0.120136
